1,0,0,0,0,0,0,0,0,0,0,0.001041667,0.001851852,0,0,0,0.001851852,0.001041667,0.003703704,0,0.001851852,0,0.003703704,0.001041667,0.003703704,0.001041667,0.007407407,0.001041667,0.007407407,0.002083333,0.005555556,0.003125,0.016666667,0.005208333,0.009259259,0.004166667,0.009259259,0.020833333,0.042592593,0.019791667,0.027777778,0.013541667,0.011111111,0.041666667,0.062962963,0.038541667,0.037037037,0.01875,0.02037037,0.120833333,0.081481481,0.061458333,0.044444444,0.007291667,0.014814815,0.179166667,-0.001851852,0.06875,0.005555556,0.021875,0.040740741,0.285416667,0.044444444,0.070833333,0.066666667,0.028125,0.027777778,0.3125,0,0.103125,0.048148148,0.038541667,0.046296296,0.361458333,0.014814815,0.148958333,0.042592593,0.048958333,0.035185185,0.379166667,-0.027777778,0.170833333,0.014814815,0.054166667,0.025925926,0.382291667,-0.077777778,0.172916667,-0.014814815,0.067708333,0.02037037,0.379166667,-0.112962963,0.171875,-0.033333333,0.071875,0.003703704
1,0,0,0,0,0,0,0.002083333,0.005555556,0.004166667,0.001851852,0.003125,0.003703704,0.005208333,0.014814815,0.00625,0.007407407,0.00625,0.007407407,0.014583333,0.025925926,0.015625,0.011111111,0.0125,0.014814815,0.023958333,0.037037037,0.025,0.022222222,0.01875,0.024074074,0.045833333,0.057407407,0.054166667,0.042592593,0.025,0.035185185,0.067708333,0.055555556,0.066666667,0.046296296,0.032291667,0.042592593,0.09375,0.066666667,0.082291667,0.048148148,0.034375,0.042592593,0.166666667,0.07037037,0.101041667,0.051851852,0.034375,0.035185185,-0.288541667,-0.511111111,-0.408333333,-0.566666667,-0.452083333,-0.674074074,0.263541667,0.094444444,0.104166667,0.094444444,0.057291667,0.027777778,0.317708333,0.07037037,0.141666667,0.074074074,0.0625,0.074074074,0.361458333,0.085185185,0.164583333,0.077777778,0.064583333,0.062962963,0.38125,0.075925926,0.1875,0.07037037,0.072916667,0.057407407,0.398958333,0.059259259,0.197916667,0.059259259,0.080208333,0.053703704,0.410416667,0.02962963,0.20625,0.040740741,0.09375,0.053703704
1,0,0,0,0,0,0,0.004166667,0.005555556,0.005208333,0.003703704,0.004166667,0.003703704,0.01875,0.009259259,0.020833333,0.012962963,0.013541667,0.011111111,0.032291667,0.007407407,0.032291667,0.02037037,0.020833333,0.02037037,0.047916667,0.02037037,0.048958333,0.027777778,0.025,0.02962963,0.091666667,0.031481481,0.071875,0.035185185,0.028125,0.035185185,0.120833333,0.037037037,0.094791667,0.035185185,0.0375,0.035185185,0.214583333,0.07962963,0.091666667,0.038888889,0.039583333,0.005555556,0.221875,0.07037037,0.111458333,0.05,0.053125,0.037037037,0.275,0.057407407,0.114583333,0.07037037,0.0625,0.022222222,0.305208333,0.074074074,0.139583333,0.074074074,0.06875,0.044444444,0.355208333,0.066666667,0.160416667,0.068518519,0.06875,0.044444444,0.380208333,0.044444444,0.188541667,0.053703704,0.080208333,0.053703704,0.397916667,0.018518519,0.2,0.037037037,0.0875,0.046296296,0.411458333,-0.014814815,0.208333333,0.014814815,0.1,0.040740741,0.421875,-0.035185185,0.209375,0.007407407,0.105208333,0.02962963
1,0,0,0,0,0,0,0.005208333,-0.005555556,0.003125,-0.001851852,0.003125,0.001851852,0.00625,-0.005555556,0.004166667,-0.003703704,0.004166667,0.001851852,0.010416667,-0.001851852,0.00625,0,0.007291667,0.003703704,0.0125,0.003703704,0.009375,0.003703704,0.009375,0.007407407,0.022916667,0.016666667,0.022916667,0.012962963,0.01875,0.012962963,0.035416667,0.025925926,0.034375,0.022222222,0.026041667,0.02037037,0.052083333,0.038888889,0.053125,0.02962963,0.032291667,0.02962963,0.103125,0.066666667,0.083333333,0.046296296,0.030208333,0.038888889,0.147916667,0.042592593,0.105208333,0.048148148,0.036458333,0.037037037,-0.264583333,-0.553703704,-0.391666667,-0.585185185,-0.440625,-0.688888889,0.271875,0.044444444,0.135416667,0.05,0.054166667,0.055555556,0.339583333,0.064814815,0.15,0.07037037,0.054166667,0.066666667,0.38125,0.042592593,0.175,0.062962963,0.067708333,0.074074074,0.394791667,0.037037037,0.189583333,0.055555556,0.072916667,0.059259259,0.415625,0.011111111,0.204166667,0.042592593,0.0875,0.059259259
1,0,0,0,0,0,0,0.002083333,-0.007407407,0.002083333,-0.001851852,0.001041667,-0.001851852,0.009375,-0.011111111,0.008333333,-0.005555556,0.003125,-0.001851852,0.0125,-0.007407407,0.010416667,0,0.00625,0,0.013541667,-0.005555556,0.015625,0.001851852,0.008333333,0.001851852,0.020833333,0.007407407,0.028125,0.014814815,0.01875,0.009259259,0.030208333,0.025925926,0.041666667,0.025925926,0.025,0.016666667,0.059375,0.064814815,0.067708333,0.046296296,0.033333333,0.024074074,0.084375,0.081481481,0.083333333,0.048148148,0.0375,0.02962963,0.10625,0.068518519,0.094791667,0.051851852,0.044791667,0.035185185,0.173958333,0.075925926,0.1125,0.055555556,0.042708333,0.02962963,0.19375,0.035185185,0.1125,0.033333333,0.057291667,0.018518519,-0.288541667,-0.533333333,-0.398958333,-0.561111111,-0.447916667,-0.675925926,0.344791667,0.048148148,0.173958333,0.057407407,0.073958333,0.016666667,0.389583333,0.031481481,0.201041667,0.046296296,0.085416667,0.037037037,0.409375,0.016666667,0.214583333,0.035185185,0.097916667,0.025925926
1,0,0,0,0,0,0,0.003125,0.001851852,0.002083333,0.001851852,0.002083333,0.005555556,0.009375,0.003703704,0.00625,0.005555556,0.007291667,0.014814815,0.010416667,0.003703704,0.0125,0.011111111,0.0125,0.025925926,0.026041667,0.02037037,0.028125,0.027777778,0.019791667,0.042592593,0.038541667,0.031481481,0.042708333,0.040740741,0.03125,0.055555556,0.061458333,0.042592593,0.059375,0.061111111,0.0375,0.068518519,0.135416667,0.059259259,0.073958333,0.072222222,0.038541667,0.062962963,0.166666667,0.048148148,0.089583333,0.088888889,0.045833333,0.066666667,-0.26875,-0.474074074,-0.386458333,-0.511111111,-0.421875,-0.590740741,0.279166667,0.148148148,0.155208333,0.12962963,0.076041667,0.142592593,0.354166667,0.17962963,0.176041667,0.153703704,0.091666667,0.159259259,0.38125,0.172222222,0.196875,0.151851852,0.102083333,0.159259259,0.40625,0.162962963,0.21875,0.15,0.115625,0.159259259,0.423958333,0.151851852,0.232291667,0.137037037,0.119791667,0.142592593,0.439583333,0.12037037,0.244791667,0.12037037,0.135416667,0.142592593
1,0,0,0,0,0,0,0.004166667,0.009259259,0.008333333,0.001851852,0.005208333,0.009259259,0.00625,0.02037037,0.011458333,0.005555556,0.009375,0.016666667,0.011458333,0.048148148,0.01875,0.02962963,0.017708333,0.02962963,0.021875,0.066666667,0.026041667,0.05,0.020833333,0.048148148,0.034375,0.090740741,0.0375,0.064814815,0.027083333,0.059259259,0.078125,0.140740741,0.0625,0.098148148,0.025,0.066666667,0.109375,0.138888889,0.079166667,0.103703704,0.04375,0.098148148,-0.26875,-0.411111111,-0.384375,-0.487037037,-0.415625,-0.585185185,0.225,0.187037037,0.113541667,0.116666667,0.06875,0.118518519,0.304166667,0.177777778,0.136458333,0.138888889,0.076041667,0.118518519,0.338541667,0.190740741,0.159375,0.138888889,0.086458333,0.112962963,0.359375,0.17037037,0.177083333,0.133333333,0.104166667,0.122222222,0.377083333,0.15,0.197916667,0.118518519,0.113541667,0.118518519,0.376041667,0.124074074,0.209375,0.1,0.128125,0.12037037,0.391666667,0.090740741,0.214583333,0.081481481,0.134375,0.105555556
1,0,0,0,0,0,0,0.002083333,0.001851852,0.003125,0.005555556,0.005208333,0.009259259,0.013541667,0.02962963,0.016666667,0.02962963,0.0125,0.027777778,0.020833333,0.044444444,0.026041667,0.05,0.022916667,0.040740741,0.060416667,0.096296296,0.055208333,0.090740741,0.029166667,0.057407407,0.091666667,0.12037037,0.071875,0.107407407,0.036458333,0.075925926,-0.247916667,-0.47962963,-0.370833333,-0.518518519,-0.408333333,-0.612962963,0.215625,0.188888889,0.142708333,0.137037037,0.088541667,0.135185185,-0.247916667,-0.47962963,-0.370833333,-0.518518519,-0.408333333,-0.612962963,0.377083333,0.231481481,0.185416667,0.181481481,0.097916667,0.140740741,0.421875,0.196296296,0.215625,0.164814815,0.103125,0.164814815,0.434375,0.148148148,0.232291667,0.138888889,0.11875,0.153703704,0.444791667,0.118518519,0.241666667,0.122222222,0.129166667,0.137037037,0.453125,0.088888889,0.246875,0.107407407,0.138541667,0.122222222,0.436458333,0.046296296,0.244791667,0.075925926,0.147916667,0.112962963,0.423958333,0.02962963,0.240625,0.061111111,0.153125,0.103703704
1,0,0,0,0,0,0,0.002083333,0,0,-0.001851852,0.001041667,0.003703704,0.003125,0.005555556,0.001041667,0.001851852,0.002083333,0.007407407,0.011458333,0.016666667,0.008333333,0.016666667,0.007291667,0.02037037,0.023958333,0.037037037,0.016666667,0.027777778,0.013541667,0.031481481,0.047916667,0.059259259,0.04375,0.055555556,0.022916667,0.042592593,0.075,0.072222222,0.0625,0.075925926,0.027083333,0.048148148,0.1,0.109259259,0.082291667,0.085185185,0.03125,0.05,0.190625,0.114814815,0.082291667,0.107407407,0.027083333,0.046296296,-0.247916667,-0.45,-0.380208333,-0.496296296,-0.414583333,-0.607407407,0.304166667,0.198148148,0.15625,0.140740741,0.089583333,0.109259259,0.39375,0.194444444,0.186458333,0.15,0.101041667,0.138888889,0.41875,0.192592593,0.203125,0.155555556,0.105208333,0.125925926,0.428125,0.17962963,0.217708333,0.142592593,0.114583333,0.118518519,0.438541667,0.144444444,0.232291667,0.125925926,0.125,0.109259259,0.45,0.116666667,0.238541667,0.109259259,0.134375,0.1
1,0,0,0,0,0,0,0.005208333,0.005555556,0.007291667,0.005555556,0.00625,0.009259259,0.020833333,0.022222222,0.021875,0.018518519,0.014583333,0.022222222,0.030208333,0.031481481,0.033333333,0.027777778,0.021875,0.031481481,0.053125,0.057407407,0.058333333,0.051851852,0.029166667,0.040740741,0.075,0.064814815,0.073958333,0.062962963,0.033333333,0.048148148,0.098958333,0.085185185,0.088541667,0.068518519,0.029166667,0.057407407,0.182291667,0.12962963,0.086458333,0.07037037,0.034375,0.044444444,0.204166667,0.111111111,0.080208333,0.096296296,0.036458333,0.031481481,-0.269791667,-0.490740741,-0.389583333,-0.514814815,-0.436458333,-0.62037037,0.348958333,0.122222222,0.161458333,0.116666667,0.064583333,0.092592593,0.3875,0.1,0.184375,0.111111111,0.073958333,0.112962963,0.404166667,0.090740741,0.194791667,0.103703704,0.082291667,0.1,0.417708333,0.064814815,0.209375,0.088888889,0.097916667,0.094444444,0.427083333,0.044444444,0.215625,0.07962963,0.105208333,0.085185185,0.423958333,0.024074074,0.219791667,0.062962963,0.113541667,0.077777778
